,TF_ID,Family_ID,TSource_ID,Motif_ID,MSource_ID,DBID,TF_Name,TF_Species,TF_Status,Family_Name,DBDs,DBD_Count,Cutoff,DBID.1,Motif_Type,MSource_Identifier,MSource_Type,MSource_Author,MSource_Year,PMID,MSource_Version,SR_Model,SR_NoThreshold,TfSource_Name,TfSource_URL,TfSource_Year,TfSource_Month,TfSource_Day
521,T059721_2.00,F091_2.00,TS12_2.00,M08781_2.00,MS27_2.00,ENSG00000075426,FOSL2,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,FOSL2_HUMAN.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,July 2014,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
522,T059721_2.00,F091_2.00,TS12_2.00,M09924_2.00,MS59_2.00,ENSG00000075426,FOSL2,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,V$FRA2_Q4_01,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
523,T059722_2.00,F091_2.00,TS12_2.00,M04008_2.00,MS50_2.00,ENSG00000082641,NFE2L1,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,NFE2L1.1,SELEX,RodriguezMartinez2017,SELEX,Rodriguez-Martinez,2017,28186491,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
524,T059722_2.00,F091_2.00,TS12_2.00,M08782_2.00,MS27_2.00,ENSG00000082641,NFE2L1,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,NF2L1_HUMAN.H11MO.0.C,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,July 2014,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
525,T059722_2.00,F091_2.00,TS12_2.00,M09925_2.00,MS59_2.00,ENSG00000082641,NFE2L1,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,V$NFE2L1_Q5,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
526,T059722_2.00,F091_2.00,TS12_2.00,M09926_2.00,MS59_2.00,ENSG00000082641,NFE2L1,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,V$TCF11_01,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
527,T059723_2.00,F091_2.00,TS12_2.00,M02729_2.00,MS32_2.00,ENSG00000092067,CEBPE,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,CEBPE_dimer,SELEX,Jolma2010,SELEX,Jolma,2010,20378718,,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
528,T059723_2.00,F091_2.00,TS12_2.00,M02824_2.00,MS33_2.00,ENSG00000092067,CEBPE,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,CEBPE_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,January 2013,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
529,T059723_2.00,F091_2.00,TS12_2.00,M04009_2.00,MS50_2.00,ENSG00000092067,CEBPE,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,CEBPE.1,SELEX,RodriguezMartinez2017,SELEX,Rodriguez-Martinez,2017,28186491,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
530,T059723_2.00,F091_2.00,TS12_2.00,M04227_2.00,MS62_2.00,ENSG00000092067,CEBPE,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,CEBPE_eDBD_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
531,T059723_2.00,F091_2.00,TS12_2.00,M04228_2.00,MS62_2.00,ENSG00000092067,CEBPE,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,CEBPE_eDBD_Methyl-HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
532,T059723_2.00,F091_2.00,TS12_2.00,M08783_2.00,MS27_2.00,ENSG00000092067,CEBPE,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,CEBPE_HUMAN.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,July 2014,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
533,T059723_2.00,F091_2.00,TS12_2.00,M09927_2.00,MS59_2.00,ENSG00000092067,CEBPE,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,V$CEBPE_01,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
534,T059723_2.00,F091_2.00,TS12_2.00,M09928_2.00,MS59_2.00,ENSG00000092067,CEBPE,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,V$CEBPE_Q6_01,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
535,T059723_2.00,F091_2.00,TS12_2.00,M09929_2.00,MS59_2.00,ENSG00000092067,CEBPE,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,V$CEBPE_Q6,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
536,T059724_2.00,F091_2.00,TS12_2.00,M04229_2.00,MS62_2.00,ENSG00000095794,CREM,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,CREM_eDBD_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
537,T059724_2.00,F091_2.00,TS12_2.00,M04230_2.00,MS62_2.00,ENSG00000095794,CREM,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,CREM_eDBD_Methyl-HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
538,T059724_2.00,F091_2.00,TS12_2.00,M08784_2.00,MS27_2.00,ENSG00000095794,CREM,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,CREM_HUMAN.H11MO.0.C,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,July 2014,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
539,T059724_2.00,F091_2.00,TS12_2.00,M09930_2.00,MS59_2.00,ENSG00000095794,CREM,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,V$CREM_Q6_01,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
540,T059724_2.00,F091_2.00,TS12_2.00,M09931_2.00,MS59_2.00,ENSG00000095794,CREM,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,V$CREM_Q6,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
541,T059725_2.00,F091_2.00,TS12_2.00,M02730_2.00,MS32_2.00,ENSG00000100219,XBP1,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,XBP1_monomer,SELEX,Jolma2010,SELEX,Jolma,2010,20378718,,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
542,T059725_2.00,F091_2.00,TS12_2.00,M02825_2.00,MS33_2.00,ENSG00000100219,XBP1,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,XBP1_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,January 2013,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
543,T059725_2.00,F091_2.00,TS12_2.00,M02826_2.00,MS33_2.00,ENSG00000100219,XBP1,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,XBP1_2,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,January 2013,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
544,T059725_2.00,F091_2.00,TS12_2.00,M04010_2.00,MS50_2.00,ENSG00000100219,XBP1,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,XBP1.1,SELEX,RodriguezMartinez2017,SELEX,Rodriguez-Martinez,2017,28186491,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
545,T059725_2.00,F091_2.00,TS12_2.00,M04011_2.00,MS50_2.00,ENSG00000100219,XBP1,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,XBP1.2,SELEX,RodriguezMartinez2017,SELEX,Rodriguez-Martinez,2017,28186491,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
546,T059725_2.00,F091_2.00,TS12_2.00,M04012_2.00,MS50_2.00,ENSG00000100219,XBP1,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,XBP1.3,SELEX,RodriguezMartinez2017,SELEX,Rodriguez-Martinez,2017,28186491,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
547,T059725_2.00,F091_2.00,TS12_2.00,M04231_2.00,MS62_2.00,ENSG00000100219,XBP1,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,XBP1_FL_HT-SELEX_1,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
548,T059725_2.00,F091_2.00,TS12_2.00,M04232_2.00,MS62_2.00,ENSG00000100219,XBP1,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,XBP1_FL_HT-SELEX_2,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
549,T059725_2.00,F091_2.00,TS12_2.00,M04233_2.00,MS62_2.00,ENSG00000100219,XBP1,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,XBP1_FL_Methyl-HT-SELEX_1,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
550,T059725_2.00,F091_2.00,TS12_2.00,M04234_2.00,MS62_2.00,ENSG00000100219,XBP1,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,XBP1_FL_Methyl-HT-SELEX_2,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
551,T059725_2.00,F091_2.00,TS12_2.00,M09932_2.00,MS59_2.00,ENSG00000100219,XBP1,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,V$HTF_01,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
552,T059725_2.00,F091_2.00,TS12_2.00,M09933_2.00,MS59_2.00,ENSG00000100219,XBP1,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,V$XBP1_01,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
553,T059726_2.00,F091_2.00,TS12_2.00,M02827_2.00,MS33_2.00,ENSG00000105516,DBP,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,DBP_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,January 2013,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
554,T059726_2.00,F091_2.00,TS12_2.00,M02828_2.00,MS33_2.00,ENSG00000105516,DBP,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,DBP_2,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,January 2013,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
555,T059726_2.00,F091_2.00,TS12_2.00,M04013_2.00,MS50_2.00,ENSG00000105516,DBP,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,DBP.1,SELEX,RodriguezMartinez2017,SELEX,Rodriguez-Martinez,2017,28186491,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
556,T059726_2.00,F091_2.00,TS12_2.00,M04235_2.00,MS62_2.00,ENSG00000105516,DBP,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,DBP_eDBD_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
557,T059726_2.00,F091_2.00,TS12_2.00,M04236_2.00,MS62_2.00,ENSG00000105516,DBP,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,DBP_eDBD_Methyl-HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
558,T059726_2.00,F091_2.00,TS12_2.00,M04237_2.00,MS62_2.00,ENSG00000105516,DBP,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,DBP_FL_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
559,T059726_2.00,F091_2.00,TS12_2.00,M04238_2.00,MS62_2.00,ENSG00000105516,DBP,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,DBP_FL_Methyl-HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
560,T059726_2.00,F091_2.00,TS12_2.00,M08785_2.00,MS27_2.00,ENSG00000105516,DBP,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,DBP_HUMAN.H11MO.0.B,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,July 2014,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
561,T059726_2.00,F091_2.00,TS12_2.00,M09934_2.00,MS59_2.00,ENSG00000105516,DBP,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,V$DBP_Q6_01,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
562,T059726_2.00,F091_2.00,TS12_2.00,M09935_2.00,MS59_2.00,ENSG00000105516,DBP,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,V$DBP_Q6_02,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
563,T059726_2.00,F091_2.00,TS12_2.00,M09936_2.00,MS59_2.00,ENSG00000105516,DBP,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,V$DBP_Q6,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
564,T059727_2.00,F091_2.00,TS12_2.00,M02829_2.00,MS33_2.00,ENSG00000107175,CREB3,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,CREB3_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,January 2013,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
565,T059727_2.00,F091_2.00,TS12_2.00,M02830_2.00,MS33_2.00,ENSG00000107175,CREB3,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,CREB3_2,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,January 2013,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
566,T059727_2.00,F091_2.00,TS12_2.00,M04014_2.00,MS50_2.00,ENSG00000107175,CREB3,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,CREB3.1,SELEX,RodriguezMartinez2017,SELEX,Rodriguez-Martinez,2017,28186491,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
567,T059727_2.00,F091_2.00,TS12_2.00,M04015_2.00,MS50_2.00,ENSG00000107175,CREB3,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,CREB3.2,SELEX,RodriguezMartinez2017,SELEX,Rodriguez-Martinez,2017,28186491,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
568,T059727_2.00,F091_2.00,TS12_2.00,M04239_2.00,MS62_2.00,ENSG00000107175,CREB3,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,CREB3_FL_HT-SELEX_1,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
569,T059727_2.00,F091_2.00,TS12_2.00,M04240_2.00,MS62_2.00,ENSG00000107175,CREB3,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,CREB3_FL_HT-SELEX_2,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
570,T059727_2.00,F091_2.00,TS12_2.00,M04241_2.00,MS62_2.00,ENSG00000107175,CREB3,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,CREB3_FL_HT-SELEX_3,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
571,T059727_2.00,F091_2.00,TS12_2.00,M04242_2.00,MS62_2.00,ENSG00000107175,CREB3,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,CREB3_FL_Methyl-HT-SELEX_1,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
572,T059727_2.00,F091_2.00,TS12_2.00,M04243_2.00,MS62_2.00,ENSG00000107175,CREB3,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,CREB3_FL_Methyl-HT-SELEX_2,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
573,T059727_2.00,F091_2.00,TS12_2.00,M04244_2.00,MS62_2.00,ENSG00000107175,CREB3,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,CREB3_FL_Methyl-HT-SELEX_3,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
574,T059728_2.00,F091_2.00,TS12_2.00,M02831_2.00,MS33_2.00,ENSG00000108924,HLF,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,HLF_1,SELEX,Jolma2013,SELEX,Jolma,2013,23332764,January 2013,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
575,T059728_2.00,F091_2.00,TS12_2.00,M04016_2.00,MS50_2.00,ENSG00000108924,HLF,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,HLF.1,SELEX,RodriguezMartinez2017,SELEX,Rodriguez-Martinez,2017,28186491,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
576,T059728_2.00,F091_2.00,TS12_2.00,M04245_2.00,MS62_2.00,ENSG00000108924,HLF,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,HLF_FL_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
577,T059728_2.00,F091_2.00,TS12_2.00,M04246_2.00,MS62_2.00,ENSG00000108924,HLF,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,HLF_FL_Methyl-HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
578,T059728_2.00,F091_2.00,TS12_2.00,M08786_2.00,MS27_2.00,ENSG00000108924,HLF,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,HLF_HUMAN.H11MO.0.C,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,July 2014,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
579,T059728_2.00,F091_2.00,TS12_2.00,M09937_2.00,MS59_2.00,ENSG00000108924,HLF,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,V$HLF_01,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
580,T059729_2.00,F091_2.00,TS12_2.00,M03649_2.00,MS45_2.00,ENSG00000111269,CREBL2,Homo_sapiens,I,bZIP,bZIP_1,1,0.7817561867494799,CG18619_1,SELEX,Nitta2015,SELEX,Nitta,2015,25779349,,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
581,T059730_2.00,F091_2.00,TS12_2.00,M04247_2.00,MS62_2.00,ENSG00000112182,BACH2,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,BACH2_eDBD_HT-SELEX_1,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
582,T059730_2.00,F091_2.00,TS12_2.00,M04248_2.00,MS62_2.00,ENSG00000112182,BACH2,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,BACH2_eDBD_HT-SELEX_2,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
583,T059730_2.00,F091_2.00,TS12_2.00,M04249_2.00,MS62_2.00,ENSG00000112182,BACH2,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,BACH2_eDBD_Methyl-HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
584,T059730_2.00,F091_2.00,TS12_2.00,M08065_2.00,MS31_2.00,ENSG00000112182,BACH2,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,MA1101.1,ChIP-seq,JASPAR,JASPAR,Mathelier,2014,24194598,August 2014,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
585,T059730_2.00,F091_2.00,TS12_2.00,M08787_2.00,MS27_2.00,ENSG00000112182,BACH2,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,BACH2_HUMAN.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,July 2014,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
586,T059730_2.00,F091_2.00,TS12_2.00,M09484_2.00,MS28_2.00,ENSG00000112182,BACH2,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,OCILy7-Bach2_GSE44420,Misc,HOMER,Misc,Heinz,2010,20513432,January 2016,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
587,T059730_2.00,F091_2.00,TS12_2.00,M09938_2.00,MS59_2.00,ENSG00000112182,BACH2,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,V$BACH2_01,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
588,T059731_2.00,F091_2.00,TS12_2.00,M04017_2.00,MS50_2.00,ENSG00000115966,ATF2,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,ATF2.1,SELEX,RodriguezMartinez2017,SELEX,Rodriguez-Martinez,2017,28186491,March 2018,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
589,T059731_2.00,F091_2.00,TS12_2.00,M04250_2.00,MS62_2.00,ENSG00000115966,ATF2,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,ATF2_eDBD_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
590,T059731_2.00,F091_2.00,TS12_2.00,M04251_2.00,MS62_2.00,ENSG00000115966,ATF2,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,ATF2_eDBD_Methyl-HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
591,T059731_2.00,F091_2.00,TS12_2.00,M04252_2.00,MS62_2.00,ENSG00000115966,ATF2,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,ATF2_FL_HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
592,T059731_2.00,F091_2.00,TS12_2.00,M04253_2.00,MS62_2.00,ENSG00000115966,ATF2,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,ATF2_FL_Methyl-HT-SELEX,SELEX,Yin2017,SELEX,Yin,2017,28473536,April 2017,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
593,T059731_2.00,F091_2.00,TS12_2.00,M08788_2.00,MS27_2.00,ENSG00000115966,ATF2,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,ATF2_HUMAN.H11MO.0.B,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,July 2014,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
594,T059731_2.00,F091_2.00,TS12_2.00,M09939_2.00,MS59_2.00,ENSG00000115966,ATF2,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,V$ATF2_Q5,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
595,T059731_2.00,F091_2.00,TS12_2.00,M09940_2.00,MS59_2.00,ENSG00000115966,ATF2,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,V$ATF2_Q6,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
596,T059731_2.00,F091_2.00,TS12_2.00,M09941_2.00,MS59_2.00,ENSG00000115966,ATF2,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,V$CREBP1_01,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
597,T059731_2.00,F091_2.00,TS12_2.00,M09942_2.00,MS59_2.00,ENSG00000115966,ATF2,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,V$CREBP1_Q2,Transfac,Transfac,Transfac,Matys,2006,16381825,7.0,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
598,T059732_2.00,F091_2.00,TS12_2.00,M08789_2.00,MS27_2.00,ENSG00000116044,NFE2L2,Homo_sapiens,D,bZIP,bZIP_1,1,0.7817561867494799,NF2L2_HUMAN.H11MO.0.A,Misc,HocoMoco,Misc,Kulakovskiy,2013,23175603,July 2014,SimilarityRegression,False,Ensembl,http://www.ensembl.org/,2018,Dec,8
